"Referencia","Descricao","Valor","DataCriacao"
"026.4200","BLT Broca, curta, D3.5mm, 33mm, aço inox",391.00,2025-08-26 02:26:11.236
"026.4201","BLT Broca, longa D3.5mm, 41mm, aço inox",391.00,2025-08-26 02:26:11.236
"026.4303","BL, PROFILE BROCA, Ø 4.1 MM, SHORT",391.00,2025-08-26 02:26:11.250
"026.4306","BL, PROFILE BROCA, Ø 4.1 MM, LONG",391.00,2025-08-26 02:26:11.250
"026.4310","BL/TE TAP, Ø 4.1 MM, P/ADAPTER",391.00,2025-08-26 02:26:11.340
"026.4503","SP Ø 4.8MM RN, SLACTIVE® 10MM, TIZR, NTP",415.00,2025-08-26 02:26:11.316
"026.4510","BL/TE TAP P/HANDP.,Ø4.1MM,42MM, GUIDED",415.00,2025-08-26 02:26:11.340
"026.4558",RELEASE AID R/W P/NTP,235.00,2025-08-26 02:26:12.263
"026.4801","RC BL, GUIDING CYLINDER P/Ø 4.1 MM",92.00,2025-08-26 02:26:11.843
"026.6200","BLT Broca, curta, D4.2mm, 33mm, aço inox",391.00,2025-08-26 02:26:11.236
"026.6201","BLT Broca, longa, Ø4.2mm, 41mm, aço inox",391.00,2025-08-26 02:26:11.236
"026.6303","BL, PROFILE BROCA, Ø 4.8 MM, SHORT",372.00,2025-08-26 02:26:12.263
"026.6306","BL, PROFILE BROCA, Ø 4.8 MM, LONG",391.00,2025-08-26 02:26:11.250
"026.6310","BL/TE TAP, Ø 4.8 MM, P/ADAPTER",391.00,2025-08-26 02:26:11.340
"026.6503","SP Ø 4.8MM WN, SLACTIVE® 10MM, TIZR, NTP",415.00,2025-08-26 02:26:11.316
"026.6510","BL/TE TAP P/HANDP.,Ø4.8MM,42MM, GUIDED",415.00,2025-08-26 02:26:11.340
"026.6801","RC BL, GUIDING CYLINDER P/Ø 4.8 MM",92.00,2025-08-26 02:26:11.843
"027.0007S","Broca agulha, longa, Ø1.6, uso único",626.00,2025-08-26 02:26:11.250
"027.0011S","BLT Broca Pil.,longo,Ø2.2, uso único,TAN",626.00,2025-08-26 02:26:11.516
"027.2620","Pilar pers. Ti, NC, incl. paraf. TAN",439.00,2025-08-26 02:26:11.803
"027.2650","Pilar pers. dióx. zirc., NC, paraf. TAN",781.00,2025-08-26 02:26:11.806
"027.4620","Pilar pers. Ti, RC, incl. paraf. TAN",439.00,2025-08-26 02:26:11.806
"027.4650","Pilar pers. dióx. zirc., RC, paraf. TAN",781.00,2025-08-26 02:26:11.806
"031.001S","CIM Ø3.3MM ND, ZLA 8MM, AH4MM, ZRO2",1279.00,2025-08-26 02:26:11.353
"031.002S","CIM D3.3mm ND, ZLA 10mm, AH4mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.003S","CIM D3.3mm ND, ZLA 12mm, AH4mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.004S","CIM D3.3mm ND, ZLA 14mm, AH4mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.011S","CIM Ø3.3MM ND, ZLA 8MM, AH5.5MM, ZRO2",1279.00,2025-08-26 02:26:11.353
"031.012S","CIM Ø3.3MM ND, ZLA 10MM, AH5.5MM, ZRO2",1279.00,2025-08-26 02:26:11.353
"031.013S","CIM Ø3.3MM ND, ZLA 12MM, AH5.5MM, ZRO2",1279.00,2025-08-26 02:26:11.353
"031.014S","CIM Ø3.3MM ND, ZLA 14MM, AH5.5MM, ZRO2",1279.00,2025-08-26 02:26:11.353
"031.021S","CIM D4.1mm RD, ZLA 8mm, AH4mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.022S","CIM D4.1mm RD, ZLA 10mm, AH4mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.023S","CIM D4.1mm RD, ZLA 12mm, AH4mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.024S","CIM Ø4.1MM RD, ZLA 14MM, AH4MM, ZRO2",1279.00,2025-08-26 02:26:11.353
"031.031S","CIM D4.1mm RD, ZLA 8mm, AH5.5mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.032S","CIM D4.1mm RD, ZLA 10mm, AH5.5mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.033S","CIM D4.1mm RD, ZLA 12mm, AH5.5mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.034S","CIM D4.1mm RD, ZLA 14mm, AH5.5mm, ZrO2",1279.00,2025-08-26 02:26:11.353
"031.080","BLT DRILL Ø2.8MM, LONG, GUIDED",567.00,2025-08-26 02:26:11.843
"031.081","BLT DRILL Ø3.5MM, SHORT, GUIDED",595.00,2025-08-26 02:26:11.163
"031.102","ND POSITION INDICATOR, Ø2.2, AH4.0, L8",145.00,2025-08-26 02:26:11.256
"031.103","ND POSITION INDICATOR, Ø2.8, AH4.0, L8",145.00,2025-08-26 02:26:11.256
"031.112","BLT DRILL Ø4.2MM, SHORT, GUIDED",145.00,2025-08-26 02:26:11.256
"031.113","BLT DRILL  Ø4.2MM, MEDIUM, GUIDED",145.00,2025-08-26 02:26:11.256
"031.123","RD POSITION INDICATOR, Ø2.2, AH4.0, L8",145.00,2025-08-26 02:26:11.256
"031.125","RD POSITION INDICATOR, Ø3.5, AH4.0, L8",145.00,2025-08-26 02:26:11.256
"031.143","BLT PROFILE DRILL Ø4.1,GUIDED,36MM,SST",145.00,2025-08-26 02:26:11.256
"031.145","BLT PROFILE DRILL Ø4.8, GUIDED, 36MM,SST",145.00,2025-08-26 02:26:11.256
"031.200","ND Analog, AH4.0",125.00,2025-08-26 02:26:11.260
"031.201","ND ANALOG, AH5.5",125.00,2025-08-26 02:26:11.260
"031.210","Analogo de Implante D4,1mm AP4,0mm",125.00,2025-08-26 02:26:11.260
"031.211","RD Analog, AH5.5",125.00,2025-08-26 02:26:11.263
"031.250","ND Abformkappe, AH4.0",38.00,2025-08-26 02:26:11.263
"031.251","Transferente D3,3mm AP5,5mm",38.00,2025-08-26 02:26:11.263
"031.260","Transferente D4,1mm AP4,0mm",38.00,2025-08-26 02:26:11.263
"031.261","RD Abformkappe, AH5.5",38.00,2025-08-26 02:26:11.263
"031.300",ND Provisoriumskappe (kronen),95.00,2025-08-26 02:26:11.263
"031.301","Coping temporario D3,3mm AP5,5mm",95.00,2025-08-26 02:26:11.263
"031.310",RD Provisoriumskappe (kronen),95.00,2025-08-26 02:26:11.263
"031.311","Coping temporario D4,1mm AP5,5mm",95.00,2025-08-26 02:26:11.263
"031.320","ND Schutzkappe, AH4.0",64.00,2025-08-26 02:26:11.263
"031.321","Tampa de protecao D3,3mm AP5,5mm",64.00,2025-08-26 02:26:11.263
"031.330","Tampa de protecao D4,1mm AP 4,Omm",64.00,2025-08-26 02:26:11.263
"031.331","RD Schutzkappe, AH5.5",64.00,2025-08-26 02:26:11.263
"032.000S","CI Ø 4,1mm RD, ZLA 8mm, ZrO2",1080.00,2025-08-26 02:26:11.266
"032.001S","CI Ø 4,1mm RD, ZLA 10mm, ZrO2",1080.00,2025-08-26 02:26:11.266
"032.002S","CI Ø 4,1mm RD, ZLA 12mm, ZrO2",1080.00,2025-08-26 02:26:11.266
"032.003S","CI Ø 4,1mm RD, ZLA 14mm, ZrO2",1080.00,2025-08-26 02:26:11.266
"032.016V5",Material Sample PURE Ceramic Implant,137.13,2025-08-26 02:26:12.100
"032.018",CI RD Repositionable Implant Analog,125.00,2025-08-26 02:26:11.266
"032.023","CI RD Straumann PUREbase 3,5 mm, TAN",300.00,2025-08-26 02:26:12.266
"032.024","CI RD Straumann PUREbase 5,5 mm, TAN",315.00,2025-08-26 02:26:11.260
"032.027","CI RD Repos. Impl. Analog&Sleeve,SST/POM",125.00,2025-08-26 02:26:11.266
"032.028","CI BASAL PARAF, CI RD TEMP./VB.ABT.,TI",87.00,2025-08-26 02:26:11.266
"032.029",RD CI IMPRESSION POST IMPLANT LEVEL,107.00,2025-08-26 02:26:12.276
"032.030S","RD CI CLOSURE CAP, TI",121.00,2025-08-26 02:26:11.263
"032.032S","RD CI HEALING CAP, H2MM, TI",115.00,2025-08-26 02:26:12.266
"032.033S","RD CI HEALING CAP, H3MM, TI",115.00,2025-08-26 02:26:12.266
"032.036",RD CI TEMP. PILAR VITA CAD-TEMP®,189.00,2025-08-26 02:26:11.266
"032.040",Auxiliar bonding CI RD STMN PUREbase,42.00,2025-08-26 02:26:12.270
"032.041",CARES CI RD MONO SCANBODY  Ø4.1,51.00,2025-08-26 02:26:11.266
"032.053",Inst exp48hCIRDL26.2mmInox ImpSTMPURECer,383.00,2025-08-26 02:26:11.256
"032.054",CI RD Cilindro guia D4.1mm aco inoxid,102.00,2025-08-26 02:26:11.256
"032.055S","CI RD Tampa cicatr, Ø 5.2mm, H2, ZrO2/Ti",121.00,2025-08-26 02:26:11.530
"032.056S","CI RD Tampa cicatr., Ø5.2mm, H3, ZrO2/Ti",121.00,2025-08-26 02:26:11.530
"032.057S","CI RD Tampa cicat, Ø5.2mm, H4.5, ZrO2/Ti",121.00,2025-08-26 02:26:11.530
"032.095V4","CI RD PUREloc Plan Abutment, 1-6mm",49.00,2025-08-26 02:26:12.270
"032.123","CI RD Straumann PUREbase SA AH 3.5mm,TAN",364.00,2025-08-26 02:26:11.260
"032.124","CI RD Straumann® PUREbase SA, AH5.5, TAN",364.00,2025-08-26 02:26:11.530
"032.128","CI RD Paraf pass CI RD PUREbase SA,TAN",72.00,2025-08-26 02:26:11.583
"032.129",CI RD Trans nivel imp TAN/Ti STMPURECer,124.00,2025-08-26 02:26:11.350
"033.030S","S-implant Ø 4.1mm RN, SLActive 6mm",565.00,2025-08-26 02:26:12.153
"033.031S","S-implant Ø 4.1mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.032S","S-implant Ø 4.1mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.033S","S-implant Ø 4.1mm RN, SLActive 12mm",565.00,2025-08-26 02:26:12.153
"033.034S","S-implant Ø 4.1mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.153
"033.035S","S-implant ø4.1mm RN, SLActive 16mm",565.00,2025-08-26 02:26:12.153
"033.043S","SP Ø4.1mm RN, SLActive® 4mm, TiZr",746.00,2025-08-26 02:26:11.356
"033.044S","SP Ø4.8mm RN, SLActive® 4mm, TiZr",746.00,2025-08-26 02:26:11.356
"033.045S","SP Ø4.8mm WN, SLActive® 4mm, TiZr",746.00,2025-08-26 02:26:11.356
"033.050S","SP impl., Ø 4.1mm RN, SLActive 6mm",565.00,2025-08-26 02:26:12.153
"033.051S","SP impl., Ø 4.1mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.052S","SP impl., Ø 4.1mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.053S","SP impl., Ø 4.1mm RN, SLActive 12mm",565.00,2025-08-26 02:26:12.153
"033.054S","SP impl., Ø 4.1mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.153
"033.131S","S-implant Ø 3.3mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.132S","S-implant Ø 3.3mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.133S","S-implant Ø 3.3mm, RN, SLActive, 12mm",565.00,2025-08-26 02:26:12.153
"033.134S","S-implant Ø 3.3mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.153
"033.135S","S-implant Ø 3.3mm RN, SLActive 16mm",565.00,2025-08-26 02:26:12.153
"033.151S","SP impl., Ø 3.3mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.152S","SP impl., Ø 3.3mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.153S","SP impl., Ø 3.3mm RN, SLActive 12mm",565.00,2025-08-26 02:26:12.153
"033.154S","SP impl., Ø 3.3mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.153
"033.230S","S-implant Ø 4.8mm RN, SLActive 6mm",565.00,2025-08-26 02:26:12.153
"033.231S","S-implant Ø 4.8mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.232S","S-implant Ø 4.8mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.233S","S-implant Ø 4.8mm RN, SLActive 12mm",565.00,2025-08-26 02:26:12.153
"033.234S","S-implant Ø 4.8mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.153
"033.250S","SP impl., Ø 4.8mm RN, SLActive 6mm",565.00,2025-08-26 02:26:12.153
"033.251S","SP impl., Ø 4.8mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.252S","SP impl., Ø 4.8mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.253S","SP impl., Ø 4.8mm RN, SLActive 12mm",565.00,2025-08-26 02:26:12.153
"033.254S","SP impl., Ø 4.8mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.153
"033.416S","NNC Implante, 8mm, Roxolid®, SLActive®",676.00,2025-08-26 02:26:11.843
"033.417S","NNC Implante, 10mm, Roxolid®, SLActive®",676.00,2025-08-26 02:26:11.843
"033.418S","NNC Implante, 12mm, Roxolid®, SLActive®",676.00,2025-08-26 02:26:11.843
"033.419S","NNC Implante, 14mm, Roxolid®, SLActive®",676.00,2025-08-26 02:26:11.843
"033.431G","S, Ø 3.3mm RN, SLAct. 8mm, TiZr, guided",714.00,2025-08-26 02:26:11.890
"033.431S","S Impl. ø3.3 RN, SLActive 8mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.432G","S, Ø 3.3mm RN, SLAct. 10mm, TiZr, guided",714.00,2025-08-26 02:26:11.890
"033.432S","S Impl. ø3.3 RN, SLActive 10mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.433G","S, Ø 3.3mm RN, SLAct. 12mm, TiZr, guided",714.00,2025-08-26 02:26:11.890
"033.433S","S Impl. ø3.3 RN, SLActive 12mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.434S","S Impl. ø3.3 RN, SLActive 14mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.435S","S Impl. ø3.3 RN, SLActive 16mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.451G","SP, Ø 3.3mm RN, SLAct. 8mm, TiZr, guided",714.00,2025-08-26 02:26:11.890
"033.451S","SP Impl. ø3.3 RN, SLActive 8mm, TiZr",585.00,2025-08-26 02:26:12.286
"033.452G","SP, Ø 3.3mm RN, SLAct. 10mm, TiZr, guid.",714.00,2025-08-26 02:26:11.890
"033.452S","SP Impl. ø3.3 RN, SLActive 10mm, TiZr",585.00,2025-08-26 02:26:12.286
"033.453G","SP, Ø 3.3mm RN, SLAct. 12mm, TiZr, guid.",714.00,2025-08-26 02:26:11.890
"033.453S","SP Impl. ø3.3 RN, SLActive 12mm, TiZr",585.00,2025-08-26 02:26:12.286
"033.454S","SP, ø3.3 mm, RN, SLActive 14.0 mm, TiZr",585.00,2025-08-26 02:26:12.286
"033.501S","S Ø 3.3mm RN, SLActive® 8mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.502S","S Ø 3.3mm RN, SLActive® 10mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.503S","S Ø 3.3mm, RN, SLActive® 12mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.504S","S Ø 3.3mm RN, SLActive® 14mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.505S","S Ø 3.3mm RN, SLActive® 16mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.511S","SPØ 3.3mm RN, SLActive® 8mm, TiZr, NTP",746.00,2025-08-26 02:26:11.266
"033.512S","SP Ø 3.3mm RN, SLActive® 10mm, TiZr, NTP",746.00,2025-08-26 02:26:11.266
"033.513S","SP Ø 3.3mm RN, SLActive® 12mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.514S","SP Ø 3.3mm RN, SLActive® 14mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.521S","TE Ø 3.3mm RN, SLActive® 8mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.522S","TE Ø 3.3mm RN, SLActive® 10mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.523S","TE Ø 3.3mm RN, SLActive® 12mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.524S","TE Ø 3.3mm RN, SLActive® 14mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.530S","S Ø 4.1mm RN, SLActive® 6mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.531G","S,Ø4.1mm RN, SLAct.8mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.531S","S Ø 4.1mm RN, SLActive® 8mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.532G","S,Ø4.1mm RN, SLAct.10mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.532S","S Ø 4.1mm RN, SLActive® 10mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.533G","S,Ø4.1mm RN, SLAct.12mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.533S","S Ø 4.1mm, RN, SLActive® 12mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.534S","S Ø 4.1mm RN, SLActive® 14mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.535S","S Ø 4.1mm RN, SLActive® 16mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.560S","SP Ø 4.1mm RN, SLActive® 6mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.561G","SP,Ø4.1MM RN, SLACT.8MM,ROXOLID,GUIDED",714.00,2025-08-26 02:26:11.890
"033.561S","SP Ø 4.1mm RN, SLActive® 8mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.562G","SP,Ø4.1MM RN, SLACT.10MM,ROXOLID,GUIDED",714.00,2025-08-26 02:26:11.890
"033.562S","SP Ø 4.1mm RN, SLActive® 10mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.563G","SP,Ø4.1MM RN, SLACT.12MM,ROXOLID,GUIDED",714.00,2025-08-26 02:26:11.890
"033.563S","SP Ø 4.1mm RN, SLActive® 12mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.564S","SP Ø 4.1mm RN, SLActive® 14mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.571G","TE,Ø4.1mm RN, SLAct.8mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.571S","TE Ø 4.1mm RN, SLActive® 8mm, TiZr, NTP",710.00,2025-08-26 02:26:12.270
"033.572G","TE,Ø4.1mm RN, SLAct.10mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.572S","TE Ø 4.1mm RN, SLActive® 10mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.573G","TE,Ø4.1mm RN, SLAct.12mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.573S","TE Ø 4.1mm RN, SLActive® 12mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.574S","TE Ø 4.1mm RN, SLActive® 14mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.580S","S Ø 4.8mm RN, SLActive® 6mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.581S","S Ø 4.8mm RN, SLActive® 8mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.582S","S Ø 4.8mm RN, SLActive® 10mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.583S","S Ø 4.8mm, RN, SLActive® 12mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.584S","S Ø 4.8mm RN, SLActive® 14mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.590S","SP Ø 4.8mm RN, SLActive® 6mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.591G","SP,Ø4.8mm RN, SLAct.8mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.591S","SP Ø 4.8mm RN, SLActive® 8mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.592G","SP,Ø4.8mm RN, SLAct.10mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.592S","SP Ø 4.8mm RN, SLActive® 10mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.593G","SP,Ø4.8mm RN, SLAct.12mm,Roxolid,guided",714.00,2025-08-26 02:26:11.890
"033.593S","SP Ø 4.8mm RN, SLActive® 12mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.594S","SP Ø 4.8mm RN, SLActive® 14mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.600S","S Ø 4.8mm WN, SLActive® 6mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.601S","S Ø 4.8mm WN, SLActive® 8mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.602S","S Ø 4.8mm WN, SLActive® 10mm, TiZr, NTP",676.00,2025-08-26 02:26:11.843
"033.603S","S Ø 4.8mm, WN, SLActive® 12mm, TiZr, NTP",676.00,2025-08-26 02:26:11.846
"033.610S","SP Ø 4.8mm WN, SLActive® 6mm, TiZr, NTP",746.00,2025-08-26 02:26:11.356
"033.611S","SP Ø 4.8mm WN, SLActive® 8mm, TiZr, NTP",746.00,2025-08-26 02:26:11.360
"033.612S","SP Ø 4.8mm WN, SLActive® 10mm, TiZr, NTP",746.00,2025-08-26 02:26:11.360
"033.613S","SP Ø 4.8mm WN, SLActive® 12mm, TiZr, NTP",746.00,2025-08-26 02:26:11.360
"033.622S","TE Ø 4.8mm WN, SLActive® 10mm, TiZr, NTP",676.00,2025-08-26 02:26:11.846
"033.623S","TE Ø 4.8mm WN, SLActive® 12mm, TiZr, NTP",676.00,2025-08-26 02:26:11.846
"033.624S","TE Ø 4.8mm WN, SLActive® 14mm, TiZr, NTP",676.00,2025-08-26 02:26:11.846
"033.630S","S-implant Ø 4.8mm WN, SLActive 6mm",565.00,2025-08-26 02:26:12.153
"033.631S","S-implant Ø 4.8mm WN, SLActive 8mm",565.00,2025-08-26 02:26:12.153
"033.632S","S-implant Ø 4.8mm WN, SLActive 10mm",565.00,2025-08-26 02:26:12.153
"033.633S","S-implant Ø 4.8mm WN, SLActive 12mm",565.00,2025-08-26 02:26:12.153
"033.650S","SP impl., Ø 4.8mm WN, SLActive 6mm",565.00,2025-08-26 02:26:12.156
"033.651S","SP impl., Ø 4.8mm WN, SLActive 8mm",565.00,2025-08-26 02:26:12.156
"033.652S","SP impl., Ø 4.8mm WN, SLActive 10mm",565.00,2025-08-26 02:26:12.156
"033.653S","SP impl., Ø 4.8mm WN, SLActive 12mm",565.00,2025-08-26 02:26:12.156
"033.712S","TE Impl., Ø 4.8mm WN, SLActive 10mm",565.00,2025-08-26 02:26:12.156
"033.713S","TE Impl., Ø 4.8mm WN, SLActive 12mm",565.00,2025-08-26 02:26:12.156
"033.714S","TE Impl., Ø 4.8mm WN, SLActive 14mm",565.00,2025-08-26 02:26:12.156
"033.721S","TE impl., Ø 3.3mm RN, SLActive 8mm",565.00,2025-08-26 02:26:12.156
"033.722S","TE impl., Ø 3.3mm RN, SLActive 10mm",565.00,2025-08-26 02:26:12.156
"033.723S","TE impl., Ø 3.3mm RN, SLActive 12mm",565.00,2025-08-26 02:26:12.156
"033.724S","TE impl., Ø 3.3mm RN, SLActive 14mm",565.00,2025-08-26 02:26:12.156
"033.751S","TE, Ø 3.3 mm RN, SLActive 8mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.752S","TE, Ø 3.3 mm RN, SLActive 10mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.753S","TE, Ø 3.3 mm RN, SLActive 12mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.754S","TE, Ø 3.3 mm RN, SLActive 14mm, Roxolid®",585.00,2025-08-26 02:26:12.286
"033.761S","TE Impl., Ø 4.1mm RN, SLActive, 8mm",565.00,2025-08-26 02:26:12.156
"033.762S","TE Impl., Ø 4.1mm RN, SLActive, 10mm",565.00,2025-08-26 02:26:12.156
"033.763S","TE Impl., Ø 4.1mm RN, SLActive, 12mm",565.00,2025-08-26 02:26:12.156
"033.764S","TE Impl., Ø 4.1mm RN, SLActive, 14mm",565.00,2025-08-26 02:26:12.156
"033.951S","SP, Ø 3.3 mm NN, SLActive 8 mm",565.00,2025-08-26 02:26:12.156
"033.952S","SP, Ø 3.3 mm NN, SLActive 10 mm",565.00,2025-08-26 02:26:12.156
"033.953S","SP, Ø 3.3 mm NN, SLActive 12 mm",565.00,2025-08-26 02:26:12.156
"033.954S","SP, Ø 3.3 mm NN, SLActive 14 mm",565.00,2025-08-26 02:26:12.156
"034.001","CASSETTE, P/GUIDED SURGERY",2558.00,2025-08-26 02:26:11.306
"034.005","Conector para Catraca, 14mm, aço inox",308.00,2025-08-26 02:26:11.520
"034.006","SP PROFILE DRILL, RN Ø4.1 SHORT",247.00,2025-08-26 02:26:11.316
"034.010","Punção p.mucosa Ø3.4,guiado,L30,aço inox",219.00,2025-08-26 02:26:11.316
"034.011","Punção p. mucosa Ø4,guiado,L30,aço inox",219.00,2025-08-26 02:26:11.320
"034.012","DRILL 1, LONG, Ø 2.2MM, L 41.0MM, SS",219.00,2025-08-26 02:26:11.320
"034.050V4","Manga Ø 5 mm, alt. 5 mm, guiada",249.00,2025-08-26 02:26:12.260
"034.052V4","Manga Ø 2.8 mm, alt. 6 mm, guiada",249.00,2025-08-26 02:26:12.260
"034.053","DRILL 2, SHORT, Ø 2.8MM, L 33.0MM, SS",153.00,2025-08-26 02:26:11.846
"034.053V4",Anilha T guiada Ø5mm altura 5mm aço inox,261.00,2025-08-26 02:26:11.236
"034.055","DRILL, SHORT, Ø 3.5MM, L 33.0MM, SS",153.00,2025-08-26 02:26:11.846
"034.055V4",Anilha T guiada Ø2.8mm alt 6mm aço inox,261.00,2025-08-26 02:26:11.236
"034.063",Scan Control Bar for templiX,100.00,2025-08-26 02:26:12.156
"034.071V4",Closing lid for 034.070,75.00,2025-08-26 02:26:12.156
"034.123","Broca piloto,Ø2.2,curta,16mm,guiada,L32",415.00,2025-08-26 02:26:11.253
"034.126","Broca piloto,Ø2.2,média,20mm,guiada,L36",415.00,2025-08-26 02:26:11.253
"034.129","Broca piloto,Ø2.2,longa,24mm guiada,L40",415.00,2025-08-26 02:26:11.253
"034.150","Punho de perf.,Ø2.2,limit.1mm/3mm,L104",396.00,2025-08-26 02:26:11.320
"034.215","Broca plana,Ø2.8,guiada,L32.5,aço inox",415.00,2025-08-26 02:26:11.236
"034.223","TWIST BROCA PRO, Ø2.8MM, SHORT, GUIDED",415.00,2025-08-26 02:26:11.253
"034.226","TWIST BROCA PRO, Ø2.8MM, MEDIUM, GUIDED",415.00,2025-08-26 02:26:11.253
"034.229","TWIST BROCA PRO, Ø2.8MM, LONG,GUIDED",415.00,2025-08-26 02:26:11.253
"034.235","SP PROFILE BROCA, Ø3.3MM,RN,35MM, GUIDED",415.00,2025-08-26 02:26:11.253
"034.237","TE PROFILE BROCA,Ø3.3 MM,RN,37MM, GUIDED",395.00,2025-08-26 02:26:12.263
"034.245","S/SP TAP P/HANDP.,Ø3.3MM,42MM, GUIDED",415.00,2025-08-26 02:26:11.340
"034.250","Punho de perf.,Ø2.8,limit.1mm/3mm,L104",396.00,2025-08-26 02:26:11.320
"034.255","TEMPLATE FIX.PIN, Ø5/2.8MM,24MM, GUIDED",138.00,2025-08-26 02:26:12.260
"034.256","TEMPLATE FIX.PIN,Ø2.8/2.8MM,25MM,GUIDED",138.00,2025-08-26 02:26:12.260
"034.257","BLT PILOT BROCA Ø2.2MM, SHORT, GUIDED",415.00,2025-08-26 02:26:11.236
"034.258","BLT PILOT BROCA Ø2.2MM, MEDIUM, GUIDED",415.00,2025-08-26 02:26:11.236
